,Label,R^2 Mean (Train),R^2 STD (Train),R^2 Mean (CV),R^2 STD (CV),MAE Mean (Train),MAE STD (Train),MAE Mean (CV),MAE STD (CV),MSE Mean (Train),MSE STD (Train),MSE Mean (CV),MSE STD (CV),R^2 (Train),R^2 (Test),MAE (Train),MAE (Test),MSE (Train),MSE (Test)
10,TeiQueSF_sociability,0.41104831786920165,0.07795978635312577,-0.19440847735580635,0.07719053936454551,0.40132793420141594,0.012014276416361073,0.6480527828900768,0.06771442401855203,0.33597462183978166,0.0073465124852603834,0.6805167087738302,0.14840567183399708,0.244528633087439,0.030407267649817826,0.4843518524306042,0.708692032621561,0.4389626876476851,0.7595815955775536
9,TeiQueSF_emotionality,0.3039424698687145,0.07188810355348756,-0.15868200139780178,0.08241077246555548,0.4454854949707498,0.004239160968315337,0.6562674757834736,0.06626093384783309,0.38497332824646185,0.015385465505318463,0.6345147228895814,0.11097409490297959,0.16135719090596035,-0.138057284652934,0.5138632365504918,0.7231353914938221,0.46980407205003205,0.7331715199206402
77,STAXI_State_Anger,-0.1720698983466451,0.04391629655917533,-0.18281142654808766,0.10277628272825062,0.6666666666666666,0.09816277455842022,0.6666666666666666,0.19632554911684041,3.0769230769230766,0.1905367172782287,3.0769230769230766,0.38107343455645765,-0.16883116883116855,-0.1171875,0.6666666666666666,0.7692307692307693,3.076923076923077,5.641025641025641
36,NYC-Q_lemon_9,-0.24199299626815426,0.03866418762766038,-0.24774841225557162,0.0714834653333235,0.6987179487179488,0.11277315439589217,0.6987179487179488,0.22554630879178436,2.5192307692307696,0.4982093181132127,2.5192307692307696,0.9964186362264255,-0.2403746939931617,-0.2783208740655554,0.6987179487179487,1.1282051282051282,2.519230769230769,5.846153846153846
113,COPE_Alkohol‎_Drogen,-0.39528987024695167,0.05957228717552811,-0.42673047497202315,0.14130678493906035,0.717948717948718,0.13284860112860708,0.717948717948718,0.26569720225721416,1.8589743589743588,0.5263246024211113,1.8589743589743593,1.0526492048422227,-0.38365549302667,-0.41190667739340325,0.717948717948718,0.8205128205128205,1.858974358974359,2.3076923076923075
119,COPE_Religion,-0.3368027080773773,0.012118640456834714,-0.3415068840605276,0.028317104919070885,0.717948717948718,0.027571555343085332,0.717948717948718,0.055143110686170664,2.051282051282051,0.17420100309873315,2.051282051282051,0.3484020061974664,-0.3356164383561644,-0.40629761300152367,0.717948717948718,1.0256410256410255,2.051282051282051,3.641025641025641
0,ERQ_reappraisal,0.4620257611803337,0.021001083955765176,-0.1310880997617839,0.017684684167291936,0.46131688361605167,0.02032374479557396,0.768633911961062,0.01511446735632874,0.4474702514612008,0.0028535827576442363,0.9380824599592265,0.04964124194070179,0.3134012859408042,-0.027307736358303858,0.5517431566723447,1.0507809746453614,0.5725010197560104,1.761860159732899
110,COPE_BehavioralDisengagement,0.274077873345348,0.06305129755238964,-0.19607331799404637,0.07717167795133953,0.5394683672945207,0.035004370844045146,0.783025628215441,0.07376698555821443,0.6462512653750204,0.04030434009695894,1.0663258829970748,0.22856595019953352,0.1642674091924572,-0.11032422270601994,0.5736119970917118,0.8871553578391127,0.7500164276477949,1.48043229694136
11,TeiQueSF_well_being,0.5060931566082935,0.03288043565079483,-0.12388285475199527,0.1048013017907183,0.46642962891620265,0.043148425404542945,0.813373749949887,0.05224268222338841,0.45197390539289023,0.05530114200326352,1.023705051962559,0.16516525811944674,0.35501443700826796,-0.24810564858972195,0.5457807423247483,0.6785920107446197,0.5887984577353631,0.6599305051174896
5,FSoZu_Zuf,0.39507123242522363,0.14238259523200084,-0.24161644031688426,0.12174498483500433,0.5282815836880691,0.044830583952391374,0.8818090941373721,0.06771845392875483,0.5554357387828794,0.14370664432829233,1.1148362278632469,0.08623090454461897,0.2698593120582534,-0.004654351968327752,0.6312447440613956,0.7595109992847935,0.6709757702633637,0.8094700252052502
116,COPE_Planning,0.5163002367001345,0.1010757138285828,-0.052545187205933486,0.09819308266832356,0.5426363931861479,0.08170945550390914,0.9275277653077806,0.0764516093786058,0.6416885151617959,0.14950853080327714,1.369182560153632,0.23147384552458575,0.4934973886312555,-0.1853246767442558,0.5705767528015011,1.1504682776509358,0.6742545446212135,1.8064316901335866
120,COPE_Denial,0.35452086825524615,0.15158239718204375,-0.221035288683207,0.07332616028593941,0.57774973006654,0.07431279913893821,1.0053091059655503,0.11879186966396126,0.9722632113269744,0.345324783308916,1.7586269026919552,0.5415793155948718,0.28215061520126417,-0.1389085828625225,0.6508486431373917,1.0813405831966039,1.0615239074109184,1.9827941666140434
1,ERQ_suppression,0.42933373087455867,0.05266885960177131,-0.19774132893425134,0.05795031207462148,0.6091156457582145,0.05299343821371149,1.0089692906954648,0.0877412422038093,0.7592202798044388,0.07802076313963525,1.5977727651370393,0.2088973034967117,0.39327802360680364,-0.05604052626973122,0.6359065961515697,0.9300296108772036,0.8073358843296672,1.2451523200519259
37,NYC-Q_lemon_10,-0.2860154811361649,0.04176146725521941,-0.2928856402811484,0.08146824906816243,1.0128205128205128,0.09065471553673685,1.0128205128205128,0.1813094310734737,4.641025641025641,0.42433767085731705,4.641025641025641,0.8486753417146341,-0.2837463059786314,-0.16836019621583764,1.0128205128205128,0.7948717948717948,4.641025641025641,4.384615384615385
121,COPE_activeCoping,0.3449423516293777,0.05656972180598452,-0.13014678025209028,0.08440541488011964,0.7390276517416607,0.022548015871227046,1.1071062854844567,0.07237230453150865,1.0841727533747358,0.04763180089736024,1.8731882207258188,0.3154276180283961,0.28954766949992794,0.028922378589274822,0.7984940368387802,0.9565166448242299,1.1839704436127927,1.5705791904473267
115,COPE_Venting,0.3390254326973107,0.09608359423391911,-0.18792021353089114,0.08148020854939697,0.7314233623777641,0.056074720042568756,1.1612109641882775,0.08901654660758775,1.1183013544612102,0.20131558716622486,1.9890147991694682,0.28015070605588116,0.29805255294985944,-0.019291119005985236,0.8016323461389377,1.0625738566012417,1.1861515805819745,1.6659814081846678
108,COPE_SelfDistraction,0.5323075063385753,0.05255424301023426,-0.033732101678738156,0.06942381091745108,0.6722710585343595,0.07128918548484159,1.164099949056333,0.19006099085275988,0.9578209413695907,0.20252007181732148,2.0618841330000497,0.5153712598312145,0.4385459746193535,-0.014392466189249165,0.7574058930674494,0.8840104432040016,1.1424721949724528,1.2738261738471177
109,COPE_UseOfEmotionalSupport,0.3705804915871962,0.09280301680259068,-0.06719174752311867,0.05796488745887875,0.825460944897463,0.06984865151227886,1.212153606159127,0.13178150214371304,1.3585369536891072,0.20462560689040835,2.2995469575137717,0.38747211545991805,0.1264519142234386,-0.24192892771825414,1.0061184244889416,1.3120332584566143,1.8904979057196811,2.6863551427962236
118,COPE_SelfBlame,0.3247768845000845,0.12832478705599154,-0.20877681503568488,0.1462059773828692,0.8429479717130955,0.157148986573242,1.258850379385273,0.22903685604555926,1.5432096965981656,0.46396510799979573,2.60242762995111,0.8702849049455761,0.20270686135347293,-0.1915120179629477,0.9354092716861564,1.1186782081852045,1.8138287856684063,2.4879961663710195
117,COPE_Acceptance,0.31725540504916677,0.09698483062652158,-0.10457256531543428,0.14448937136200604,0.8495267718412759,0.06513359906029981,1.2633301445382707,0.14980115164978647,1.434832929213157,0.16537231585284126,2.3656911262708653,0.6545798148425377,0.3811333160186412,-0.068352022334349,0.8204038616294594,1.30301927093015,1.311480630600207,2.848938726224931
111,COPE_positiveReframing,0.36269147129312546,0.06977578257134526,-0.16825016547933247,0.05218742516588639,0.8513027435408786,0.04777583037198448,1.2911281080601518,0.06640233928858455,1.4243727550847682,0.1745109049090688,2.5955284358159894,0.17282943403972892,0.1262355517579512,-0.061627794557922,1.0246293411312284,1.2888622297553125,1.9538702954012184,2.250287974789441
